fdc_id,data_type,description,food_category_id,publication_date
1756079,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756080,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756081,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756082,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756083,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756084,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756085,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756086,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756087,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756088,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756089,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756090,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756091,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756092,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756093,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756094,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756095,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756096,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756097,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756098,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756099,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756100,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756101,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756102,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756103,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756104,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756105,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756106,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756107,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756108,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756109,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756110,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756111,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756112,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756113,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756114,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756115,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756116,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756117,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756118,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756119,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756120,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756121,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756122,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756123,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756124,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756125,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756126,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756127,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756128,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756129,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756130,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756131,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756132,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756133,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756134,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756135,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756136,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756137,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756138,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756139,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756140,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756141,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756142,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756143,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756144,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756145,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756146,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756147,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756148,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756149,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756150,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756151,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756152,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756153,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756154,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756155,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756156,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756157,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756158,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756159,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756160,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756161,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756162,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756163,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756164,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756165,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756166,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756167,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756168,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756169,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756170,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756171,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756172,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756173,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756174,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756175,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756176,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756177,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756178,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756179,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756180,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756181,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756182,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756183,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756184,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756185,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756186,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756187,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756188,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756189,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756190,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756191,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756192,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756193,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756194,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756195,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756196,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756197,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756198,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756199,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756200,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756201,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756202,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756203,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756204,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756205,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756206,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756207,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756208,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756209,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756210,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756211,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756212,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756213,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756214,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756215,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756216,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756217,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756218,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756219,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756220,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756221,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756222,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756223,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756224,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756225,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756226,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756227,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756228,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756229,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756230,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756231,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756232,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756233,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756234,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756235,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756236,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756237,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756238,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756239,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756240,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756241,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756242,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756243,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756244,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756245,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756246,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756247,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756248,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756249,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756250,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756251,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756252,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756253,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756254,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756255,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756256,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756257,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756258,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756259,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756260,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756261,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756262,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756263,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756264,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756265,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756266,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756267,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756268,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756269,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756270,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756271,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756272,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756273,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756274,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756275,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756276,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756277,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756278,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756279,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756280,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756281,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756282,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756283,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756284,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756285,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756286,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756287,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756288,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756289,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756290,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756291,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756292,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756293,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756294,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756295,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756296,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756297,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756298,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756299,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756300,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756301,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756302,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756303,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756304,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756305,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756306,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756307,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756308,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756309,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756310,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756311,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756312,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756313,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756314,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756315,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756316,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756317,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756318,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756319,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756320,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756321,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756322,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756323,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756324,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756325,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756326,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756327,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756328,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756329,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756330,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756331,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756332,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756333,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756334,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756335,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756336,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756337,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756338,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756339,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756340,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756341,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756342,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756343,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756344,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756345,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756346,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756347,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756348,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756349,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756350,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756351,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756352,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756353,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756354,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756355,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756356,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756357,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756358,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756359,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756360,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756361,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756362,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756363,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756364,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756365,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756366,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756367,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756368,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756369,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756370,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756371,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756372,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756373,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756374,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756375,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756376,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756377,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756378,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756379,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756380,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756381,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756382,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756383,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756384,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756385,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756386,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756387,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756388,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756389,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756390,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756391,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756392,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756393,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756394,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756395,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756396,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756397,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756398,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756399,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756400,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756401,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756402,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
1756403,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,4/23/2021
